metric,tau,pval,slope,n_years,gage_ID
T_min_c_amj,0.3314366998577525,0.003537763624929191,0.04470792363157896,38,9378630
T_min_c_jas,0.5120910384068279,6.371517398573445e-6,0.05517902811764701,38,9378630
T_min_c_ond,0.37268847795163584,0.0010324682833451337,0.07124505927272727,38,9378630
T_min_c_jfm,0.3456614509246088,0.0023469904045185785,0.08277777777272725,38,9378630
pcumdist10days,0.08392603129445235,0.46559168085587865,0.27586206896551724,38,9378630
pcumdist50days,-0.059743954480796585,0.6061545293643977,-0.32142857142857145,38,9378630
pcumdist90days,-0.24466571834992887,0.0313788534574031,-0.6428571428571429,38,9378630
swe_mm_cy,-0.13063063063063063,0.2606398900079818,-2.8965141612200433,37,9378630
swe_mm_amj,-0.24444444444444444,0.03712529282923538,-5.03125,36,9378630
swe_mm_jas,-0.1873015873015873,0.03499451528523201,0,36,9378630
swe_mm_ond,0.01904761904761905,0.8808549818601488,0.1875,36,9378630
swe_mm_jfm,-0.07777777777777778,0.5131997021150791,-1.0455465587044535,36,9378630
srad_wm2_cy,0.10099573257467995,0.3788412517838009,0.04353120000000019,38,9378630
srad_wm2_amj,0.15647226173541964,0.17054774417666874,0.15677655999999918,38,9378630
srad_wm2_jas,-0.27453769559032715,0.015786877763021234,-0.1929347833333329,38,9378630
srad_wm2_ond,0.25889046941678523,0.022864294127832085,0.1682419652173918,38,9378630
srad_wm2_jfm,0.3029871977240398,0.007693252390319927,0.18001805217391334,38,9378630
pdsi_cy,-0.2332859174964438,0.04042473299100946,-0.04887345677777778,38,9378630
pdsi_amj,-0.2034139402560455,0.07422718306426046,-0.050444444399999996,38,9378630
pdsi_jas,-0.155049786628734,0.17453803699062687,-0.0426666666,38,9378630
pdsi_ond,-0.19203413940256045,0.092058968036413,-0.0571497584347826,38,9378630
pdsi_jfm,-0.14935988620199148,0.19105038913843653,-0.05101851858333333,38,9378630
annualfractionnoflow,0.13229018492176386,0.24735486288937336,0.0012818182380952387,38,9379200
zeroflowfirst,-0.20910384068278806,0.06620291508610832,-0.375,38,9379200
peak2z_length,-0.07396870554765292,0.5210735958970121,-0.027777777777777752,38,9379200
p_mm_cy,-0.2034139402560455,0.0741814340140996,-1.8888888888888888,38,9379200
p_mm_amj,-0.11948790896159317,0.29646419734046336,-0.38461538461538464,38,9379200
p_mm_jas,-0.08677098150782361,0.4503740197585715,-0.29411764705882354,38,9379200
p_mm_ond,-0.1166429587482219,0.3080518983791207,-0.375,38,9379200
p_mm_jfm,-0.17354196301564723,0.12805872301787935,-0.6176470588235294,38,9379200
pet_mm_cy,0.3413940256045519,0.0026509554340989894,3.125,38,9379200
pet_mm_amj,0.267425320056899,0.018716392832218043,1.45,38,9379200
pet_mm_jas,-0.011379800853485065,0.9298316107041016,-0.04,38,9379200
pet_mm_ond,0.3485064011379801,0.0021431128361375507,0.9090909090909091,38,9379200
pet_mm_jfm,0.3883357041251778,6.23085449761529e-4,1,38,9379200
T_max_c_cy,0.2716927453769559,0.016909855667478935,0.029205480000000013,38,9379200
T_max_c_amj,0.08250355618776671,0.4735868697241945,0.014864083157894769,38,9379200
T_max_c_jas,0.12375533428165007,0.279615358042137,0.01570464758620693,38,9379200
T_max_c_ond,0.14935988620199148,0.19105038913843653,0.025790513636363584,38,9379200
T_max_c_jfm,0.2603129445234708,0.022132474436973526,0.0547126437931035,38,9379200
T_min_c_cy,0.4423897581792319,9.727491671096544e-5,0.03334035823076921,38,9379200
T_min_c_amj,0.18776671408250356,0.0995478326008683,0.023704866571428562,38,9379200
T_min_c_jas,0.4594594594594595,5.162332349306631e-5,0.04408212555555559,38,9379200
T_min_c_ond,0.2460881934566145,0.030563532249533454,0.032336956500000014,38,9379200
T_min_c_jfm,0.20625889046941678,0.07024086338946312,0.03369241868181818,38,9379200
pcumdist10days,-0.004267425320056899,0.9799307399921784,-0,38,9379200
pcumdist50days,-0.08677098150782361,0.4505173278596797,-0.2777777777777778,38,9379200
pcumdist90days,-0.29871977240398295,0.008522217649097774,-0.75,38,9379200
swe_mm_cy,-0.12162162162162163,0.29474217932398084,-0.2,37,9379200
swe_mm_amj,-0.22380952380952382,0.049703173331635764,-0.1,36,9379200
swe_mm_jas,0,1,0,36,9379200
swe_mm_ond,0.011111111111111112,0.9345839653717953,0,36,9379200
swe_mm_jfm,-0.03968253968253968,0.743413022934214,-0.09841269841269841,36,9379200
srad_wm2_cy,0.17780938833570412,0.11901621744361224,0.06293030000000092,38,9379200
srad_wm2_amj,0.17780938833570412,0.11901621744361224,0.13947590769231072,38,9379200
srad_wm2_jas,-0.23897581792318634,0.03575752530931409,-0.14402172500000177,38,9379200
srad_wm2_ond,0.2802275960170697,0.013736033704724093,0.15096617777777827,38,9379200
srad_wm2_jfm,0.25177809388335703,0.02692142348272375,0.1816425130434783,38,9379200
pdsi_cy,-0.2460881934566145,0.030589851276307645,-0.0512134502631579,38,9379200
pdsi_amj,-0.2034139402560455,0.07422718306426046,-0.05857142857142857,38,9379200
pdsi_jas,-0.16927453769559034,0.1379456616986281,-0.05120370366666666,38,9379200
pdsi_ond,-0.1806543385490754,0.11318006551620097,-0.05762452106896552,38,9379200
pdsi_jfm,-0.15220483641536273,0.18265591265350234,-0.041010101,38,9379200
annualfractionnoflow,0.5405405405405406,1.0201940026099976e-7,0.025507794034482757,38,9386030
zeroflowfirst,NA,NA,NA,16,9386030
peak2z_length,NA,NA,NA,20,9386030
p_mm_cy,-0.26458036984352773,0.020019286640154066,-2.769230769230769,38,9386030
p_mm_amj,-0.20056899004267426,0.0781449874700153,-0.5714285714285714,38,9386030
p_mm_jas,-0.07965860597439545,0.48917678335349835,-0.5263157894736842,38,9386030
p_mm_ond,-0.16927453769559034,0.13780038890839408,-1,38,9386030
p_mm_jfm,-0.2532005689900427,0.026030604048258743,-1.173913043478261,38,9386030
pet_mm_cy,0.42532005689900426,1.7937072456519765e-4,4.066666666666666,38,9386030
pet_mm_amj,0.33428165007112376,0.003251416325016132,1.5714285714285714,38,9386030
pet_mm_jas,0.034139402560455195,0.7722944592171206,0.16,38,9386030
pet_mm_ond,0.3399715504978663,0.0027562497132684882,0.9545454545454546,38,9386030
pet_mm_jfm,0.37695590327169276,9.000696697885058e-4,1.411764705882353,38,9386030
T_max_c_cy,0.34281650071123754,0.0025507333386785014,0.032533274000000036,38,9386030
T_max_c_amj,0.15789473684210525,0.16669260933339647,0.02481203052631567,38,9386030
T_max_c_jas,0.12375533428165007,0.279615358042137,0.014516129032258041,38,9386030
T_max_c_ond,0.21052631578947367,0.06457109226002711,0.03606719363636366,38,9386030
T_max_c_jfm,0.2887624466571835,0.011100318653191055,0.05597222212499986,38,9386030
T_min_c_cy,0.5561877667140825,9.436338412882606e-7,0.047854790214285715,38,9386030
T_min_c_amj,0.3541963015647226,0.0018218638467875081,0.04008372580952381,38,9386030
T_min_c_jas,0.5248933143669986,3.71966948198299e-6,0.05239130433333337,38,9386030
T_min_c_ond,0.3741109530583215,9.882907055835943e-4,0.0599378881904762,38,9386030
T_min_c_jfm,0.30440967283072545,0.007405716871607737,0.05206715510000004,38,9386030
pcumdist10days,0.04551920341394026,0.6965773511016913,0.1111111111111111,38,9386030
pcumdist50days,-0.2233285917496444,0.0497091596607766,-0.5263157894736842,38,9386030
pcumdist90days,-0.2119487908961593,0.06271165488047004,-0.5833333333333334,38,9386030
swe_mm_cy,-0.3813813813813814,9.232533313052738e-4,-0.94375,37,9386030
swe_mm_amj,-0.3873015873015873,8.969992517229297e-4,-0.5,36,9386030
swe_mm_jas,-0.04285714285714286,0.21078548759040272,0,36,9386030
swe_mm_ond,-0.18888888888888888,0.10744017830792196,-0.3550420168067227,36,9386030
swe_mm_jfm,-0.2968253968253968,0.011170043340819058,-0.75,36,9386030
srad_wm2_cy,0.19203413940256045,0.092058968036413,0.07602739499999984,38,9386030
srad_wm2_amj,0.3399715504978663,0.0027705338603001284,0.24038461249999798,38,9386030
srad_wm2_jas,-0.37980085348506404,8.25420403699928e-4,-0.31719367575757584,38,9386030
srad_wm2_ond,0.3029871977240398,0.007693252390319927,0.1795841217391312,38,9386030
srad_wm2_jfm,0.3328591749644381,0.0033952384134812164,0.284188034615384,38,9386030
pdsi_cy,-0.07254623044096728,0.5296140782563046,-0.019806397303030302,38,9386030
pdsi_amj,-0.04694167852062589,0.6874625535563468,-0.0104444444,38,9386030
pdsi_jas,-0.08392603129445235,0.4658973881161268,-0.02202020204545456,38,9386030
pdsi_ond,-0.10384068278805121,0.36537154850862086,-0.02658730157142858,38,9386030
pdsi_jfm,-0.06685633001422475,0.563056451033163,-0.017142857142857126,38,9386030
annualfractionnoflow,0.3442389758179232,7.12127318599487e-4,4.553734166666667e-4,38,9386900
zeroflowfirst,NA,NA,NA,16,9386900
peak2z_length,-0.32688172043010755,0.010241358460937988,-0.2543859649122807,31,9386900
p_mm_cy,-0.29160739687055476,0.010303326071396057,-4.172413793103448,38,9386900
p_mm_amj,-0.1891891891891892,0.0969111828259992,-0.8571428571428571,38,9386900
p_mm_jas,-0.05263157894736842,0.650724756811992,-0.3235294117647059,38,9386900
p_mm_ond,-0.16642958748221906,0.14461956735602133,-1.2105263157894737,38,9386900
p_mm_jfm,-0.28591749644381226,0.011910720420503118,-2,38,9386900
pet_mm_cy,0.39544807965860596,4.963975267273657e-4,4,38,9386900
pet_mm_amj,0.25889046941678523,0.02284275188297702,1.4411764705882353,38,9386900
pet_mm_jas,0.12660028449502134,0.26835767603165284,0.4666666666666667,38,9386900
pet_mm_ond,0.2546230440967283,0.025134238739304093,0.7692307692307693,38,9386900
pet_mm_jfm,0.31152204836415365,0.006088283374371839,1,38,9386900
T_max_c_cy,0.3314366998577525,0.003537763624929191,0.03487510058823533,38,9386900
T_max_c_amj,0.16500711237553342,0.14820993210645184,0.026761473823529388,38,9386900
T_max_c_jas,0.2631578947368421,0.020709970695329094,0.03395445142857141,38,9386900
T_max_c_ond,0.22901849217638692,0.044272167655270867,0.03888499287096777,38,9386900
T_max_c_jfm,0.24039829302987198,0.03467958795505921,0.03461538464285712,38,9386900
T_min_c_cy,0.30014224751066854,0.008288156680590353,0.023847031958333337,38,9386900
T_min_c_amj,0.1806543385490754,0.11318006551620097,0.02001332,38,9386900
T_min_c_jas,0.40825035561877665,3.236885842132775e-4,0.04192546585714295,38,9386900
T_min_c_ond,0.21052631578947367,0.06457109226002711,0.03766866565517243,38,9386900
T_min_c_jfm,0.12091038406827881,0.2909499400610436,0.028846153846153848,38,9386900
pcumdist10days,0.011379800853485065,0.9298316107041016,0.03125,38,9386900
pcumdist50days,-0.21337126600284495,0.060977568763625145,-1,38,9386900
pcumdist90days,-0.2958748221906117,0.009230064108883163,-0.7941176470588235,38,9386900
swe_mm_cy,-0.3918918918918919,6.718896932067508e-4,-3.2613636363636367,37,9386900
swe_mm_amj,-0.3634920634920635,0.0018581327017126448,-1.5,36,9386900
swe_mm_jas,-0.011111111111111112,0.7727447095275031,0,36,9386900
swe_mm_ond,-0.25873015873015875,0.027300146814400517,-1,36,9386900
swe_mm_jfm,-0.2571428571428571,0.028280665269738492,-2.3955375253549693,36,9386900
srad_wm2_cy,0.3314366998577525,0.003537763624929191,0.11555796666666633,38,9386900
srad_wm2_amj,0.3029871977240398,0.007693252390319927,0.2440717157894716,38,9386900
srad_wm2_jas,-0.2460881934566145,0.030589851276307645,-0.15942028888888635,38,9386900
srad_wm2_ond,0.283072546230441,0.012801754317165681,0.15797101333333405,38,9386900
srad_wm2_jfm,0.37695590327169276,9.034597460275684e-4,0.2689016304347831,38,9386900
pdsi_cy,-0.13513513513513514,0.2373013210375161,-0.035753968238095235,38,9386900
pdsi_amj,-0.19487908961593173,0.08730673860921656,-0.044537037,38,9386900
pdsi_jas,-0.112375533428165,0.32678580538480584,-0.03164021161904761,38,9386900
pdsi_ond,-0.0953058321479374,0.4066825687346334,-0.029027777874999994,38,9386900
pdsi_jfm,-0.12233285917496443,0.2852065103246597,-0.04086419755555556,38,9386900
annualfractionnoflow,0.6529160739687055,8.469259737964308e-9,0.0199940115,38,9386950
zeroflowfirst,-0.6500711237553343,7.698575554826448e-9,-2.0625,38,9386950
peak2z_length,-0.1465149359886202,0.1995832398684887,-0.030000000000000072,38,9386950
p_mm_cy,-0.2802275960170697,0.013706196828275674,-3.03125,38,9386950
p_mm_amj,-0.16358463726884778,0.15158572969234596,-0.7,38,9386950
p_mm_jas,-0.07539118065433854,0.5129911738506723,-0.4,38,9386950
p_mm_ond,-0.12091038406827881,0.29077195510719145,-0.7,38,9386950
p_mm_jfm,-0.3229018492176387,0.004487374467369687,-1.6,38,9386950
pet_mm_cy,0.3399715504978663,0.0027662439061024724,3.5,38,9386950
pet_mm_amj,0.267425320056899,0.018697701086600738,1.3571428571428572,38,9386950
pet_mm_jas,0.07539118065433854,0.5129689398674346,0.3333333333333333,38,9386950
pet_mm_ond,0.22190611664295876,0.05111092320849986,0.6551724137931034,38,9386950
pet_mm_jfm,0.3157894736842105,0.005444442418105266,1.1153846153846154,38,9386950
T_max_c_cy,0.26600284495021337,0.019367840358964994,0.028927595833333413,38,9386950
T_max_c_amj,0.10241820768136557,0.3720308207396992,0.015109890000000181,38,9386950
T_max_c_jas,0.18776671408250356,0.0995478326008683,0.022222222222222143,38,9386950
T_max_c_ond,0.18349928876244664,0.10757178337803563,0.03445322787878788,38,9386950
T_max_c_jfm,0.22048364153627312,0.05285871980753898,0.042592592606060645,38,9386950
T_min_c_cy,0.11522048364153627,0.3145346985861923,0.006434653837837837,38,9386950
T_min_c_amj,-0.05547652916073969,0.632840693851598,-0.004652014633333342,38,9386950
T_min_c_jas,0.2233285917496444,0.04985369772147075,0.01750000000000007,38,9386950
T_min_c_ond,0.07823613086770982,0.4972120881203259,0.007686335428571413,38,9386950
T_min_c_jfm,-0.004267425320056899,0.9799402562507284,-3.988603999999896e-4,38,9386950
pcumdist10days,-0.004267425320056899,0.9799307399921784,-0,38,9386950
pcumdist50days,-0.2759601706970128,0.015210122913703827,-1,38,9386950
pcumdist90days,-0.3655761024182077,0.0012821978057311334,-1.1,38,9386950
swe_mm_cy,-0.3138138138138138,0.00644544179470552,-1.080128205128205,37,9386950
swe_mm_amj,-0.353968253968254,0.002293687122809196,-0.38315217391304346,36,9386950
swe_mm_jas,-0.011111111111111112,0.7727447095275031,0,36,9386950
swe_mm_ond,-0.14761904761904762,0.209271709365757,-0.2777777777777778,36,9386950
swe_mm_jfm,-0.26031746031746034,0.02628378873787285,-0.9857142857142858,36,9386950
srad_wm2_cy,0.3229018492176387,0.004493700219232011,0.11985088399999995,38,9386950
srad_wm2_amj,0.3029871977240398,0.007693252390319927,0.2542629793103441,38,9386950
srad_wm2_jas,-0.2503556187766714,0.02778865059671154,-0.15499194814814835,38,9386950
srad_wm2_ond,0.28733997155049784,0.011499153289447728,0.17089371666666706,38,9386950
srad_wm2_jfm,0.3712660028449502,0.0010804460670468252,0.2944444500000003,38,9386950
pdsi_cy,-0.20056899004267426,0.07839650345012883,-0.050694444249999915,38,9386950
pdsi_amj,-0.2119487908961593,0.06279476272993412,-0.0703030303181818,38,9386950
pdsi_jas,-0.17780938833570412,0.11901621744361224,-0.06432098766666666,38,9386950
pdsi_ond,-0.16642958748221906,0.14474658718199307,-0.05311111109999998,38,9386950
pdsi_jfm,-0.16642958748221906,0.14474658718199307,-0.06307189541176471,38,9386950
annualfractionnoflow,0.4159159159159159,7.957499318034245e-5,0.0019084303167701858,37,9394500
zeroflowfirst,NA,NA,NA,17,9394500
peak2z_length,NA,NA,NA,23,9394500
p_mm_cy,-0.2375533428165007,0.03679453788442655,-2.6666666666666665,38,9394500
p_mm_amj,-0.1593172119487909,0.16268234569717777,-0.47058823529411764,38,9394500
p_mm_jas,-0.09672830725462304,0.39949841166791167,-0.5,38,9394500
p_mm_ond,-0.1422475106685633,0.21299455043021798,-0.7777777777777778,38,9394500
p_mm_jfm,-0.2631578947368421,0.020689883565879308,-1.1851851851851851,38,9394500
pet_mm_cy,0.38549075391180654,6.850642907938465e-4,3.6666666666666665,38,9394500
pet_mm_amj,0.30725462304409673,0.006859268748389269,1.4545454545454546,38,9394500
pet_mm_jas,0.07823613086770982,0.4970079892453183,0.2222222222222222,38,9394500
pet_mm_ond,0.3129445234708393,0.005847265981446137,0.875,38,9394500
pet_mm_jfm,0.34281650071123754,0.0025373778220523224,1.25,38,9394500
T_max_c_cy,0.29445234708392604,0.00960282524097833,0.033093866774193646,38,9394500
T_max_c_amj,0.11806543385490754,0.30258950281847774,0.017453135294117694,38,9394500
T_max_c_jas,0.12944523470839261,0.2578567219573973,0.017051630625000036,38,9394500
T_max_c_ond,0.2147937411095306,0.059323836552730214,0.039331722962962924,38,9394500
T_max_c_jfm,0.2773826458036984,0.014730025500938382,0.05148148166666674,38,9394500
T_min_c_cy,0.40256045519203415,3.922004752345831e-4,0.02694063933333334,38,9394500
T_min_c_amj,0.155049786628734,0.17453803699062687,0.015319974117647059,38,9394500
T_min_c_jas,0.3968705547652916,4.740803573086705e-4,0.033695652285714264,38,9394500
T_min_c_ond,0.267425320056899,0.018716392832218043,0.03297101450000003,38,9394500
T_min_c_jfm,0.13229018492176386,0.24742959333188774,0.020587142347826076,38,9394500
pcumdist10days,-0.07112375533428165,0.5375467580657003,-0.2,38,9394500
pcumdist50days,-0.23897581792318634,0.03569910364937989,-0.6470588235294118,38,9394500
pcumdist90days,-0.25604551920341395,0.024391576515037094,-0.9166666666666666,38,9394500
swe_mm_cy,-0.25825825825825827,0.02510315273096353,-0.4095860566448801,37,9394500
swe_mm_amj,-0.31587301587301586,0.006159090351787855,-0.13333333333333333,36,9394500
swe_mm_jas,0,1,0,36,9394500
swe_mm_ond,-0.1492063492063492,0.20418061789604458,-0.14285714285714285,36,9394500
swe_mm_jfm,-0.22380952380952382,0.05615625902331822,-0.36602870813397126,36,9394500
srad_wm2_cy,0.31436699857752487,0.00567800316038003,0.13124592380952463,38,9394500
srad_wm2_amj,0.34281650071123754,0.0025507333386785014,0.27614321290322563,38,9394500
srad_wm2_jas,-0.30867709815078237,0.006616949511313308,-0.20158102727272753,38,9394500
srad_wm2_ond,0.29445234708392604,0.00960282524097833,0.18840579629629575,38,9394500
srad_wm2_jfm,0.3712660028449502,0.0010804460670468252,0.31746032142857167,38,9394500
pdsi_cy,-0.12091038406827881,0.2909499400610436,-0.033119658076923075,38,9394500
pdsi_amj,-0.08677098150782361,0.4506605258238301,-0.030694444458333334,38,9394500
pdsi_jas,-0.10953058321479374,0.33934271674572325,-0.0335858585909091,38,9394500
pdsi_ond,-0.12944523470839261,0.2578567219573973,-0.04111111111111111,38,9394500
pdsi_jfm,-0.08534850640113797,0.4582079110920203,-0.022051282076923077,38,9394500
annualfractionnoflow,0.12944523470839261,0.2577814822746358,0.0014799635416666672,38,9401260
zeroflowfirst,-0.14509246088193456,0.20310684481187513,-0.14705882352941177,38,9401260
peak2z_length,-0.16642958748221906,0.14461956735602133,-0.07777777777777779,38,9401260
p_mm_cy,-0.2375533428165007,0.036864085836313176,-2,38,9401260
p_mm_amj,-0.15220483641536273,0.18210224712186096,-0.37142857142857144,38,9401260
p_mm_jas,-0.1166429587482219,0.30812849575886014,-0.5454545454545454,38,9401260
p_mm_ond,-0.15220483641536273,0.1825175765623568,-0.5833333333333334,38,9401260
p_mm_jfm,-0.16927453769559034,0.13773811604518937,-0.5,38,9401260
pet_mm_cy,0.40256045519203415,3.9053536143329737e-4,3.7142857142857144,38,9401260
pet_mm_amj,0.2930298719772404,0.009941665275859046,1.4782608695652173,38,9401260
pet_mm_jas,0.007112375533428165,0.9598741753513396,-0,38,9401260
pet_mm_ond,0.3399715504978663,0.0027519732150025344,0.9629629629629629,38,9401260
pet_mm_jfm,0.40540540540540543,3.520756843249373e-4,1.0606060606060606,38,9401260
T_max_c_cy,0.25177809388335703,0.02692142348272375,0.029205478000000083,38,9401260
T_max_c_amj,0.06827880512091039,0.5545698535673322,0.016718995357142878,38,9401260
T_max_c_jas,0.1379800853485064,0.22746955681557246,0.017490118181818236,38,9401260
T_max_c_ond,0.15220483641536273,0.18265591265350234,0.026388888888888868,38,9401260
T_max_c_jfm,0.24324324324324326,0.03257979221151275,0.05441304714285725,38,9401260
T_min_c_cy,0.3883357041251778,6.272293691227393e-4,0.03097135740909089,38,9401260
T_min_c_amj,0.1806543385490754,0.11318006551620097,0.019392372352941223,38,9401260
T_min_c_jas,0.48079658605974396,2.2645881615490637e-5,0.04189311583333333,38,9401260
T_min_c_ond,0.2503556187766714,0.02778865059671154,0.030869565200000015,38,9401260
T_min_c_jfm,0.19772403982930298,0.08275446971362044,0.03150542267647059,38,9401260
pcumdist10days,0.07965860597439545,0.48887883361606277,0.4,38,9401260
pcumdist50days,-0.05263157894736842,0.6506731734083808,-0.23809523809523808,38,9401260
pcumdist90days,-0.22759601706970128,0.04545043818629013,-0.5333333333333333,38,9401260
swe_mm_cy,-0.0915915915915916,0.43143898893002675,-0.125,37,9401260
swe_mm_amj,-0.13174603174603175,0.16514586838413292,0,36,9401260
swe_mm_jas,0,1,0,36,9401260
swe_mm_ond,0.007936507936507936,0.956318540213098,0,36,9401260
swe_mm_jfm,-0.05238095238095238,0.6619794642902059,-0.043560606060606064,36,9401260
srad_wm2_cy,0.17780938833570412,0.11901621744361224,0.07005871428571352,38,9401260
srad_wm2_amj,0.22048364153627312,0.05285871980753898,0.19737954230769306,38,9401260
srad_wm2_jas,-0.22901849217638692,0.044272167655270867,-0.14715719230769125,38,9401260
srad_wm2_ond,0.2759601706970128,0.015242335109685534,0.15409207058823593,38,9401260
srad_wm2_jfm,0.2574679943100996,0.023639211913870417,0.21111110937500044,38,9401260
pdsi_cy,-0.02702702702702703,0.8209725423085437,-0.007430555499999998,38,9401260
pdsi_amj,0.029871977240398292,0.8014754175793355,0.007272727272727279,38,9401260
pdsi_jas,-0.02702702702702703,0.8209725423085437,-0.009097222187500004,38,9401260
pdsi_ond,-0.02702702702702703,0.8209725423085437,-0.0076388888749999995,38,9401260
pdsi_jfm,0.02418207681365576,0.8405809140670599,0.00706349207142857,38,9401260
annualfractionnoflow,0.13063063063063063,0.26055831486592473,0.0017588463750000016,37,9423350
zeroflowfirst,-0.08858858858858859,0.345852919151197,0,37,9423350
peak2z_length,-0.1408199643493761,0.2467927898912392,-0.0666666666666667,34,9423350
p_mm_cy,-0.22759601706970128,0.04559852537985942,-3.210526315789474,38,9423350
p_mm_amj,-0.22190611664295876,0.05117222525926257,-0.47058823529411764,38,9423350
p_mm_jas,-0.03840682788051209,0.74368838349546,-0.36,38,9423350
p_mm_ond,-0.13229018492176386,0.24710561955497723,-0.7,38,9423350
p_mm_jfm,-0.1934566145092461,0.08953075954142875,-1.2727272727272727,38,9423350
pet_mm_cy,0.2972972972972973,0.008902306565234275,2.3,38,9423350
pet_mm_amj,0.16358463726884778,0.15143462264537888,0.7647058823529411,38,9423350
pet_mm_jas,0.03698435277382646,0.753074647089268,0.14285714285714285,38,9423350
pet_mm_ond,0.18349928876244664,0.10725668241593955,0.5714285714285714,38,9423350
pet_mm_jfm,0.24039829302987198,0.03462234605725367,1.0333333333333334,38,9423350
T_max_c_cy,0.05263157894736842,0.6508450294523307,0.004886235217391288,38,9423350
T_max_c_amj,0.007112375533428165,0.959893189819583,0.0017268457142860833,38,9423350
T_max_c_jas,0.041251778093883355,0.7248282628697527,0.005978260909090916,38,9423350
T_max_c_ond,-0.007112375533428165,0.959893189819583,-8.695660000000771e-4,38,9423350
T_max_c_jfm,0.05832147937411095,0.6150513215653133,0.009825343478260869,38,9423350
T_min_c_cy,0.5135135135135135,6.014307614821135e-6,0.06143835612499993,38,9423350
T_min_c_amj,0.24893314366998578,0.028705209691544775,0.04460022724137931,38,9423350
T_min_c_jas,0.5789473684210527,3.322085055934565e-7,0.077415458888889,38,9423350
T_min_c_ond,0.3129445234708393,0.00589681199603187,0.05775362319999999,38,9423350
T_min_c_jfm,0.2773826458036984,0.014730025500938382,0.05462962958333334,38,9423350
pcumdist10days,0.004267425320056899,0.9799339135830276,-0,38,9423350
pcumdist50days,-0.10526315789473684,0.3587122806312344,-0.8235294117647058,38,9423350
pcumdist90days,-0.09815078236130868,0.39236279827552645,-0.375,38,9423350
swe_mm_cy,-0.12312312312312312,0.2886789502363829,-0.26136363636363635,37,9423350
swe_mm_amj,0.03015873015873016,0.7459610888838304,0,36,9423350
swe_mm_jas,0,1,0,36,9423350
swe_mm_ond,-0.13015873015873017,0.2670414746198051,-0.1225,36,9423350
swe_mm_jfm,-0.11587301587301588,0.3255237997234328,-0.17708333333333331,36,9423350
srad_wm2_cy,0.27453769559032715,0.015786877763021234,0.10334246399999984,38,9423350
srad_wm2_amj,0.2887624466571835,0.011100318653191055,0.19285714499999926,38,9423350
srad_wm2_jas,-0.05689900426742532,0.6238911772497975,-0.03762542307692211,38,9423350
srad_wm2_ond,0.14082503556187767,0.21793165186589158,0.08152173999999945,38,9423350
srad_wm2_jfm,0.31152204836415365,0.006131307648371331,0.30555555454545474,38,9423350
pdsi_cy,-0.19772403982930298,0.08275446971362044,-0.038875,38,9423350
pdsi_amj,-0.19203413940256045,0.092058968036413,-0.049824561368421054,38,9423350
pdsi_jas,-0.21763869132290184,0.05601363814589577,-0.0587777777,38,9423350
pdsi_ond,-0.22048364153627312,0.05285871980753898,-0.06063492057142856,38,9423350
pdsi_jfm,-0.13229018492176386,0.24742959333188774,-0.03401234566666667,38,9423350
annualfractionnoflow,0.44028520499108736,2.6551294564658434e-4,0.011390346363636368,34,9424900
zeroflowfirst,-0.45811051693404636,9.107101256100592e-5,-1.5714285714285714,34,9424900
peak2z_length,-0.14204545454545456,0.251267846084237,-0.10446597994036325,33,9424900
p_mm_cy,-0.2019914651493599,0.07626538838924923,-3.6,38,9424900
p_mm_amj,-0.2375533428165007,0.03665554679398375,-0.64,38,9424900
p_mm_jas,-0.04267425320056899,0.7153421314251012,-0.2727272727272727,38,9424900
p_mm_ond,-0.05832147937411095,0.6148649055168665,-0.6,38,9424900
p_mm_jfm,-0.17923186344238975,0.11598283819870692,-1.8148148148148149,38,9424900
pet_mm_cy,0.37695590327169276,9.017636333839008e-4,3.2916666666666665,38,9424900
pet_mm_amj,0.3229018492176387,0.004487374467369687,1.44,38,9424900
pet_mm_jas,-0.06685633001422475,0.5627888441809186,-0.29411764705882354,38,9424900
pet_mm_ond,0.2759601706970128,0.015172579250997131,0.8421052631578947,38,9424900
pet_mm_jfm,0.32432432432432434,0.004290084023356844,1.2083333333333333,38,9424900
T_max_c_cy,0.24039829302987198,0.03467958795505921,0.025076353333333284,38,9424900
T_max_c_amj,0.05263157894736842,0.6508450294523307,0.011188811818181805,38,9424900
T_max_c_jas,0.12944523470839261,0.2578567219573973,0.014906831428571568,38,9424900
T_max_c_ond,0.13655761024182078,0.23231162618200352,0.02554347857142858,38,9424900
T_max_c_jfm,0.20056899004267426,0.07839650345012883,0.043472221250000054,38,9424900
T_min_c_cy,0.4822190611664296,2.144359208511304e-5,0.04453177634782605,38,9424900
T_min_c_amj,0.2887624466571835,0.011100318653191055,0.044505494166666715,38,9424900
T_min_c_jas,0.4395448079658606,1.0788099856262612e-4,0.045434783999999694,38,9424900
T_min_c_ond,0.30867709815078237,0.006616949511313308,0.040372670857142925,38,9424900
T_min_c_jfm,0.2375533428165007,0.03689390276485449,0.034135802500000006,38,9424900
pcumdist10days,0.008534850640113799,0.9498136310892862,-0,38,9424900
pcumdist50days,-0.10384068278805121,0.36511880183272716,-0.75,38,9424900
pcumdist90days,-0.17496443812233287,0.12464799887794076,-0.5588235294117647,38,9424900
swe_mm_cy,-0.07507507507507508,0.5195312468973563,-0.054093567251461985,37,9424900
swe_mm_amj,0.012698412698412698,0.8825588265988429,0,36,9424900
swe_mm_jas,0,1,0,36,9424900
