predictor,PrcIncMSE,metric,region,iteration
T_max_c_ond.previous,6.144356831412921,zeroflowfirst,Mediterranean California,4
T_max_c_jfm.previous,3.722514884794077,zeroflowfirst,Mediterranean California,4
T_max_c_amj.previous,4.3457414761211215,zeroflowfirst,Mediterranean California,4
swe_mm_cy.previous,4.991260453662357,zeroflowfirst,Mediterranean California,4
swe_mm_jas.previous,-0.9124858710705054,zeroflowfirst,Mediterranean California,4
swe_mm_ond.previous,3.9113130452891625,zeroflowfirst,Mediterranean California,4
swe_mm_jfm.previous,1.9544555242191213,zeroflowfirst,Mediterranean California,4
swe_mm_amj.previous,2.4899719801807416,zeroflowfirst,Mediterranean California,4
p.pet_cy.previous,11.7255155170686,zeroflowfirst,Mediterranean California,4
swe.p_cy.previous,2.4875864598736426,zeroflowfirst,Mediterranean California,4
p.pet_jfm.previous,8.121588734999051,zeroflowfirst,Mediterranean California,4
swe.p_jfm.previous,4.181330283028267,zeroflowfirst,Mediterranean California,4
p.pet_amj.previous,2.6678897575085117,zeroflowfirst,Mediterranean California,4
swe.p_amj.previous,3.872133699184816,zeroflowfirst,Mediterranean California,4
p.pet_jas.previous,4.977553954822063,zeroflowfirst,Mediterranean California,4
swe.p_jas.previous,0.5194005946377173,zeroflowfirst,Mediterranean California,4
p.pet_ond.previous,4.801560323051386,zeroflowfirst,Mediterranean California,4
swe.p_ond.previous,1.1674062030474124,zeroflowfirst,Mediterranean California,4
dams_n,8.902521412488005,zeroflowfirst,Mediterranean California,4
maxstorage_af,10.553506831087383,zeroflowfirst,Mediterranean California,4
normstorage_af,7.8753228587327655,zeroflowfirst,Mediterranean California,4
majordams_n,9.036873722558855,zeroflowfirst,Mediterranean California,4
wuse_mm,16.777633907583443,zeroflowfirst,Mediterranean California,4
irrig_prc,12.118557291816641,zeroflowfirst,Mediterranean California,4
lulc_water_prc,10.280980738782764,zeroflowfirst,Mediterranean California,4
lulc_dev_prc,10.132909893454052,zeroflowfirst,Mediterranean California,4
lulc_wetland_prc,6.3604382514989295,zeroflowfirst,Mediterranean California,4
lulc_forest_prc,12.22910679563155,zeroflowfirst,Mediterranean California,4
lulc_barren_prc,12.230158920393597,zeroflowfirst,Mediterranean California,4
lulc_grass_prc,8.950977147712875,zeroflowfirst,Mediterranean California,4
lulc_ag_prc,10.335979118551782,zeroflowfirst,Mediterranean California,4
drain_sqkm,10.099119105475431,zeroflowfirst,Mediterranean California,4
elev_mean_m_basin,8.157580995697117,zeroflowfirst,Mediterranean California,4
slope_pct,12.665853506323412,zeroflowfirst,Mediterranean California,4
awcave,5.92729147687689,zeroflowfirst,Mediterranean California,4
permave,10.141088673817926,zeroflowfirst,Mediterranean California,4
topwet,10.222491482364795,zeroflowfirst,Mediterranean California,4
depth_bedrock_m,11.408301735297176,zeroflowfirst,Mediterranean California,4
porosity,8.886019131879689,zeroflowfirst,Mediterranean California,4
storage_m,10.044754930869699,zeroflowfirst,Mediterranean California,4
clayave,7.847808907877878,zeroflowfirst,Mediterranean California,4
siltave,11.07390895357569,zeroflowfirst,Mediterranean California,4
sandave,7.561853049708474,zeroflowfirst,Mediterranean California,4
p_mm_cy,4.676389590586116,zeroflowfirst,Mediterranean California,5
p_mm_jas,3.740512008244337,zeroflowfirst,Mediterranean California,5
p_mm_ond,1.7980823771185455,zeroflowfirst,Mediterranean California,5
p_mm_jfm,3.4973193342101405,zeroflowfirst,Mediterranean California,5
p_mm_amj,4.69007785602991,zeroflowfirst,Mediterranean California,5
pet_mm_cy,3.4208191757491213,zeroflowfirst,Mediterranean California,5
pet_mm_jas,5.297986251488645,zeroflowfirst,Mediterranean California,5
pet_mm_ond,3.76099349961493,zeroflowfirst,Mediterranean California,5
pet_mm_jfm,3.766330446588996,zeroflowfirst,Mediterranean California,5
pet_mm_amj,1.892447974087316,zeroflowfirst,Mediterranean California,5
T_max_c_cy,5.397483484152333,zeroflowfirst,Mediterranean California,5
T_max_c_jas,6.515420250230546,zeroflowfirst,Mediterranean California,5
T_max_c_ond,4.9726548590748125,zeroflowfirst,Mediterranean California,5
T_max_c_jfm,7.746101448660764,zeroflowfirst,Mediterranean California,5
T_max_c_amj,4.8174395888199095,zeroflowfirst,Mediterranean California,5
swe_mm_cy,2.4377601442112153,zeroflowfirst,Mediterranean California,5
swe_mm_jas,0.6799617162020529,zeroflowfirst,Mediterranean California,5
swe_mm_ond,2.4898333323181934,zeroflowfirst,Mediterranean California,5
swe_mm_jfm,3.557037282861867,zeroflowfirst,Mediterranean California,5
swe_mm_amj,2.2975520779176244,zeroflowfirst,Mediterranean California,5
p.pet_cy,5.371428787227631,zeroflowfirst,Mediterranean California,5
swe.p_cy,5.567997946419255,zeroflowfirst,Mediterranean California,5
p.pet_jfm,2.6672795008148444,zeroflowfirst,Mediterranean California,5
swe.p_jfm,5.530514908885732,zeroflowfirst,Mediterranean California,5
p.pet_amj,5.284525825071241,zeroflowfirst,Mediterranean California,5
swe.p_amj,4.455663353601999,zeroflowfirst,Mediterranean California,5
p.pet_jas,2.67050780948422,zeroflowfirst,Mediterranean California,5
swe.p_jas,0.8560628002368368,zeroflowfirst,Mediterranean California,5
p.pet_ond,2.5481765748642524,zeroflowfirst,Mediterranean California,5
swe.p_ond,1.925207131400078,zeroflowfirst,Mediterranean California,5
p_mm_cy.previous,13.26673583287136,zeroflowfirst,Mediterranean California,5
