predictor,PrcIncMSE,metric,region,iteration
p_mm_jfm.previous,7.794619942376279,peak2z_length,South Great Plains,5
p_mm_amj.previous,4.580166574059088,peak2z_length,South Great Plains,5
pet_mm_cy.previous,7.048223410367263,peak2z_length,South Great Plains,5
pet_mm_jas.previous,5.1518165123480175,peak2z_length,South Great Plains,5
pet_mm_ond.previous,8.286185935322138,peak2z_length,South Great Plains,5
pet_mm_jfm.previous,3.016190037547247,peak2z_length,South Great Plains,5
pet_mm_amj.previous,5.8885182974717925,peak2z_length,South Great Plains,5
T_max_c_cy.previous,3.1488187186914445,peak2z_length,South Great Plains,5
T_max_c_jas.previous,2.986234302783646,peak2z_length,South Great Plains,5
T_max_c_ond.previous,3.675955591990873,peak2z_length,South Great Plains,5
T_max_c_jfm.previous,2.377859230536375,peak2z_length,South Great Plains,5
T_max_c_amj.previous,2.637131409448594,peak2z_length,South Great Plains,5
swe_mm_cy.previous,2.5539892653434966,peak2z_length,South Great Plains,5
swe_mm_jas.previous,0.7535446942005679,peak2z_length,South Great Plains,5
swe_mm_ond.previous,5.351212598951,peak2z_length,South Great Plains,5
swe_mm_jfm.previous,2.8877958981007694,peak2z_length,South Great Plains,5
swe_mm_amj.previous,1.6410298879565677,peak2z_length,South Great Plains,5
p.pet_cy.previous,4.877455968960395,peak2z_length,South Great Plains,5
swe.p_cy.previous,2.557404425316486,peak2z_length,South Great Plains,5
p.pet_jfm.previous,4.79311060443515,peak2z_length,South Great Plains,5
swe.p_jfm.previous,3.6142005882017822,peak2z_length,South Great Plains,5
p.pet_amj.previous,3.063179230044679,peak2z_length,South Great Plains,5
swe.p_amj.previous,2.125110827250396,peak2z_length,South Great Plains,5
p.pet_jas.previous,2.0926867619688956,peak2z_length,South Great Plains,5
swe.p_jas.previous,-0.8510956821220008,peak2z_length,South Great Plains,5
p.pet_ond.previous,3.758550806173637,peak2z_length,South Great Plains,5
swe.p_ond.previous,5.774172736833952,peak2z_length,South Great Plains,5
dams_n,9.913598922086251,peak2z_length,South Great Plains,5
maxstorage_af,8.709373799257078,peak2z_length,South Great Plains,5
normstorage_af,8.739911358731414,peak2z_length,South Great Plains,5
majordams_n,13.93508617441871,peak2z_length,South Great Plains,5
wuse_mm,8.71217545698305,peak2z_length,South Great Plains,5
irrig_prc,6.27605842799863,peak2z_length,South Great Plains,5
lulc_water_prc,7.2468026392370275,peak2z_length,South Great Plains,5
lulc_dev_prc,9.280675239580889,peak2z_length,South Great Plains,5
lulc_wetland_prc,14.817988615214652,peak2z_length,South Great Plains,5
lulc_forest_prc,11.148407724621133,peak2z_length,South Great Plains,5
lulc_barren_prc,8.309592325453925,peak2z_length,South Great Plains,5
