mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config,metric
6,850,6,rsq,standard,0.26792225746118614,5,0.03815127703882445,Model100,annualnoflowdays
6,1050,6,mae,standard,0.1521040530418515,5,0.009115257825911261,Model101,annualnoflowdays
6,1050,6,rmse,standard,0.1995590418817625,5,0.013701349426649115,Model101,annualnoflowdays
6,1050,6,rsq,standard,0.2634833012535843,5,0.038172805470526365,Model101,annualnoflowdays
6,1250,6,mae,standard,0.15141510929446395,5,0.009077426222160102,Model102,annualnoflowdays
6,1250,6,rmse,standard,0.19877017403308506,5,0.01364944333580994,Model102,annualnoflowdays
6,1250,6,rsq,standard,0.26814822634047664,5,0.038711821756695644,Model102,annualnoflowdays
6,1450,6,mae,standard,0.15168619473025272,5,0.009175726617367578,Model103,annualnoflowdays
6,1450,6,rmse,standard,0.19885761765911292,5,0.013830683876167064,Model103,annualnoflowdays
6,1450,6,rsq,standard,0.2673332400112088,5,0.039511242720418845,Model103,annualnoflowdays
6,1650,6,mae,standard,0.15163475853651723,5,0.009084086371968034,Model104,annualnoflowdays
6,1650,6,rmse,standard,0.19900199822405162,5,0.013680969236890576,Model104,annualnoflowdays
6,1650,6,rsq,standard,0.2658250314748591,5,0.038208447072584556,Model104,annualnoflowdays
7,250,6,mae,standard,0.15188092519237353,5,0.008774604735889131,Model105,annualnoflowdays
7,250,6,rmse,standard,0.1995954090958135,5,0.013397028779438205,Model105,annualnoflowdays
7,250,6,rsq,standard,0.26340413611314595,5,0.03852398114822218,Model105,annualnoflowdays
7,450,6,mae,standard,0.15227526512716805,5,0.008233259121659668,Model106,annualnoflowdays
7,450,6,rmse,standard,0.1997276857586817,5,0.012720672277093656,Model106,annualnoflowdays
7,450,6,rsq,standard,0.2614475790665987,5,0.03556297736973366,Model106,annualnoflowdays
7,650,6,mae,standard,0.1523482501167722,5,0.009211529427653043,Model107,annualnoflowdays
7,650,6,rmse,standard,0.19929708777630167,5,0.013605650089840798,Model107,annualnoflowdays
7,650,6,rsq,standard,0.26403127335997084,5,0.03715791009014905,Model107,annualnoflowdays
7,850,6,mae,standard,0.15200164088106183,5,0.009029631974221056,Model108,annualnoflowdays
7,850,6,rmse,standard,0.19896425980220508,5,0.01346631149060329,Model108,annualnoflowdays
7,850,6,rsq,standard,0.26626483634449943,5,0.03692159045518891,Model108,annualnoflowdays
7,1050,6,mae,standard,0.15217466168812843,5,0.008997469306247733,Model109,annualnoflowdays
7,1050,6,rmse,standard,0.19929662211819654,5,0.013723409684025424,Model109,annualnoflowdays
7,1050,6,rsq,standard,0.26528100087663986,5,0.03876018000724734,Model109,annualnoflowdays
7,1250,6,mae,standard,0.15185902284325153,5,0.00901692315859699,Model110,annualnoflowdays
7,1250,6,rmse,standard,0.1989454817412947,5,0.013732602216921465,Model110,annualnoflowdays
7,1250,6,rsq,standard,0.2672096331128225,5,0.03888776046348943,Model110,annualnoflowdays
7,1450,6,mae,standard,0.1519697913457495,5,0.00890296536522384,Model111,annualnoflowdays
7,1450,6,rmse,standard,0.19918131874212042,5,0.013645703767191248,Model111,annualnoflowdays
7,1450,6,rsq,standard,0.26616680886348826,5,0.03877190394217586,Model111,annualnoflowdays
7,1650,6,mae,standard,0.15254468080351086,5,0.00914682953847797,Model112,annualnoflowdays
7,1650,6,rmse,standard,0.19957601902113248,5,0.01372108170612233,Model112,annualnoflowdays
7,1650,6,rsq,standard,0.26230354846630977,5,0.03793953246919424,Model112,annualnoflowdays
8,250,6,mae,standard,0.1521364043058858,5,0.009150794469877254,Model113,annualnoflowdays
8,250,6,rmse,standard,0.19939913866545425,5,0.013645331757208326,Model113,annualnoflowdays
8,250,6,rsq,standard,0.2651750585042391,5,0.03814138377912442,Model113,annualnoflowdays
8,450,6,mae,standard,0.1524656265571787,5,0.009068867367095662,Model114,annualnoflowdays
8,450,6,rmse,standard,0.1999995484887312,5,0.013751686382942278,Model114,annualnoflowdays
8,450,6,rsq,standard,0.2621296394309278,5,0.03925862628922742,Model114,annualnoflowdays
8,650,6,mae,standard,0.15247170997044773,5,0.008756209863801646,Model115,annualnoflowdays
8,650,6,rmse,standard,0.1997723967028998,5,0.013377753353055941,Model115,annualnoflowdays
8,650,6,rsq,standard,0.26304061052878425,5,0.03766513528095391,Model115,annualnoflowdays
8,850,6,mae,standard,0.15214127525984203,5,0.008855246429435209,Model116,annualnoflowdays
8,850,6,rmse,standard,0.1990705881624312,5,0.013634135468706034,Model116,annualnoflowdays
8,850,6,rsq,standard,0.2675024919313967,5,0.03858768141735861,Model116,annualnoflowdays
8,1050,6,mae,standard,0.15185137728388015,5,0.00892915098605871,Model117,annualnoflowdays
8,1050,6,rmse,standard,0.19907498645836555,5,0.013670672581140478,Model117,annualnoflowdays
8,1050,6,rsq,standard,0.26738873176968514,5,0.03869859653100817,Model117,annualnoflowdays
8,1250,6,mae,standard,0.15223552687007463,5,0.009053982574499731,Model118,annualnoflowdays
8,1250,6,rmse,standard,0.1992729474177459,5,0.013700885005519048,Model118,annualnoflowdays
8,1250,6,rsq,standard,0.2659215819012687,5,0.03905663203115304,Model118,annualnoflowdays
8,1450,6,mae,standard,0.15254678390655824,5,0.008822323582925557,Model119,annualnoflowdays
8,1450,6,rmse,standard,0.19983073541376165,5,0.013383126445680788,Model119,annualnoflowdays
8,1450,6,rsq,standard,0.26153019221209656,5,0.036636013598919555,Model119,annualnoflowdays
8,1650,6,mae,standard,0.1521757490706542,5,0.008905035206551924,Model120,annualnoflowdays
8,1650,6,rmse,standard,0.19931076673403156,5,0.013468876490852941,Model120,annualnoflowdays
8,1650,6,rsq,standard,0.26462150400796347,5,0.03739659561879668,Model120,annualnoflowdays
10,250,6,mae,standard,0.15299596877047483,5,0.009240655226697127,Model121,annualnoflowdays
10,250,6,rmse,standard,0.19996593745231936,5,0.013765330178933726,Model121,annualnoflowdays
10,250,6,rsq,standard,0.2610092474374117,5,0.03909291672550625,Model121,annualnoflowdays
10,450,6,mae,standard,0.1524318868396295,5,0.008818904995398493,Model122,annualnoflowdays
10,450,6,rmse,standard,0.19983478891731368,5,0.01357724669649309,Model122,annualnoflowdays
10,450,6,rsq,standard,0.2629782285841295,5,0.03812308933590618,Model122,annualnoflowdays
10,650,6,mae,standard,0.1525791614458698,5,0.008651188719023024,Model123,annualnoflowdays
10,650,6,rmse,standard,0.19957495592863975,5,0.013232003271699226,Model123,annualnoflowdays
10,650,6,rsq,standard,0.26308899269536085,5,0.03699282788605395,Model123,annualnoflowdays
10,850,6,mae,standard,0.15284649396121977,5,0.00900006607175008,Model124,annualnoflowdays
10,850,6,rmse,standard,0.2004264017923562,5,0.01365796221649492,Model124,annualnoflowdays
10,850,6,rsq,standard,0.2584073181982376,5,0.038081695273801335,Model124,annualnoflowdays
10,1050,6,mae,standard,0.15215425241529004,5,0.008761666054310033,Model125,annualnoflowdays
10,1050,6,rmse,standard,0.1994096182741367,5,0.013565094129012455,Model125,annualnoflowdays
10,1050,6,rsq,standard,0.2645787598100311,5,0.03818686558363376,Model125,annualnoflowdays
10,1250,6,mae,standard,0.152769240309929,5,0.008816154988738549,Model126,annualnoflowdays
10,1250,6,rmse,standard,0.19979818422593523,5,0.013755678196426637,Model126,annualnoflowdays
10,1250,6,rsq,standard,0.26345424808668294,5,0.039057032187946775,Model126,annualnoflowdays
10,1450,6,mae,standard,0.15225353619394197,5,0.008832800986941823,Model127,annualnoflowdays
10,1450,6,rmse,standard,0.19957593951454727,5,0.01343351307543835,Model127,annualnoflowdays
10,1450,6,rsq,standard,0.2631998194713732,5,0.03749315508784517,Model127,annualnoflowdays
10,1650,6,mae,standard,0.15237099268632448,5,0.008799117028454791,Model128,annualnoflowdays
10,1650,6,rmse,standard,0.1999506913900158,5,0.013483409932672713,Model128,annualnoflowdays
10,1650,6,rsq,standard,0.26117485118251604,5,0.03768934204514404,Model128,annualnoflowdays
1,250,9,mae,standard,0.15064728809096997,5,0.009935172682532705,Model129,annualnoflowdays
1,250,9,rmse,standard,0.19752753590002897,5,0.01431975621926798,Model129,annualnoflowdays
1,250,9,rsq,standard,0.2749591501942631,5,0.04253396535710367,Model129,annualnoflowdays
1,450,9,mae,standard,0.15068464537454412,5,0.009981995407518568,Model130,annualnoflowdays
1,450,9,rmse,standard,0.1982159355016995,5,0.013844932693770682,Model130,annualnoflowdays
1,450,9,rsq,standard,0.26924553796753165,5,0.03867411754231264,Model130,annualnoflowdays
1,650,9,mae,standard,0.1503402969449537,5,0.010153200048855296,Model131,annualnoflowdays
1,650,9,rmse,standard,0.19744958911982688,5,0.014173824193869661,Model131,annualnoflowdays
1,650,9,rsq,standard,0.2743244851065754,5,0.04165189863926147,Model131,annualnoflowdays
1,850,9,mae,standard,0.15014331727720712,5,0.009980729270701582,Model132,annualnoflowdays
1,850,9,rmse,standard,0.19743884588501978,5,0.013995292818397334,Model132,annualnoflowdays
1,850,9,rsq,standard,0.27498762754798417,5,0.0397595048268881,Model132,annualnoflowdays
1,1050,9,mae,standard,0.15076485533864217,5,0.009503808797098752,Model133,annualnoflowdays
1,1050,9,rmse,standard,0.197839790427796,5,0.013539788140164646,Model133,annualnoflowdays
1,1050,9,rsq,standard,0.2711897792164305,5,0.03666870390701855,Model133,annualnoflowdays
1,1250,9,mae,standard,0.1502058524551153,5,0.009671269002124819,Model134,annualnoflowdays
1,1250,9,rmse,standard,0.1971956489973947,5,0.013812689137521202,Model134,annualnoflowdays
1,1250,9,rsq,standard,0.2763107194513067,5,0.038710692255926854,Model134,annualnoflowdays
1,1450,9,mae,standard,0.1505150609802382,5,0.009934907686453593,Model135,annualnoflowdays
1,1450,9,rmse,standard,0.19778134706794784,5,0.01389456120406432,Model135,annualnoflowdays
1,1450,9,rsq,standard,0.27203624726383363,5,0.03912799854421887,Model135,annualnoflowdays
1,1650,9,mae,standard,0.1504158195010956,5,0.009647440322551245,Model136,annualnoflowdays
1,1650,9,rmse,standard,0.19731132175281962,5,0.013493465757159245,Model136,annualnoflowdays
1,1650,9,rsq,standard,0.274706423596626,5,0.03685201437296363,Model136,annualnoflowdays
2,250,9,mae,standard,0.1504261344808784,5,0.009238746973670976,Model137,annualnoflowdays
2,250,9,rmse,standard,0.19745669831994023,5,0.013393245273351912,Model137,annualnoflowdays
2,250,9,rsq,standard,0.27461152967486435,5,0.03640067509064393,Model137,annualnoflowdays
2,450,9,mae,standard,0.1503071159842863,5,0.009334196005299418,Model138,annualnoflowdays
2,450,9,rmse,standard,0.19706675511047245,5,0.013407983241941025,Model138,annualnoflowdays
2,450,9,rsq,standard,0.2791376746879792,5,0.03745545382798185,Model138,annualnoflowdays
2,650,9,mae,standard,0.15072393830635214,5,0.009293216419665082,Model139,annualnoflowdays
2,650,9,rmse,standard,0.19771505158516153,5,0.01353642178725185,Model139,annualnoflowdays
2,650,9,rsq,standard,0.2726784785757256,5,0.036935796567314286,Model139,annualnoflowdays
2,850,9,mae,standard,0.15058695636281053,5,0.009574661813883917,Model140,annualnoflowdays
2,850,9,rmse,standard,0.1973625919662686,5,0.013779787148673981,Model140,annualnoflowdays
2,850,9,rsq,standard,0.2762149977504753,5,0.03925373883988088,Model140,annualnoflowdays
2,1050,9,mae,standard,0.15033960184766926,5,0.009427175397679474,Model141,annualnoflowdays
2,1050,9,rmse,standard,0.19720748965167006,5,0.013706324710238953,Model141,annualnoflowdays
2,1050,9,rsq,standard,0.2770321337175799,5,0.03876307309007853,Model141,annualnoflowdays
2,1250,9,mae,standard,0.15061386609629998,5,0.009367006770059716,Model142,annualnoflowdays
2,1250,9,rmse,standard,0.19750118145230386,5,0.013600333331470258,Model142,annualnoflowdays
2,1250,9,rsq,standard,0.2746813965151172,5,0.03856433749614717,Model142,annualnoflowdays
2,1450,9,mae,standard,0.15075162864837346,5,0.009445810718735992,Model143,annualnoflowdays
2,1450,9,rmse,standard,0.19762697947440783,5,0.013752685334226442,Model143,annualnoflowdays
2,1450,9,rsq,standard,0.2746875484608118,5,0.03912778757212267,Model143,annualnoflowdays
2,1650,9,mae,standard,0.15091000945135963,5,0.009620600036795643,Model144,annualnoflowdays
2,1650,9,rmse,standard,0.19774625878510635,5,0.013774482006398336,Model144,annualnoflowdays
2,1650,9,rsq,standard,0.2725379072478482,5,0.03804415838828037,Model144,annualnoflowdays
3,250,9,mae,standard,0.15154347673809876,5,0.009436352549512061,Model145,annualnoflowdays
3,250,9,rmse,standard,0.1977936482611179,5,0.013640164952074676,Model145,annualnoflowdays
3,250,9,rsq,standard,0.2732362079406934,5,0.03777450493788396,Model145,annualnoflowdays
3,450,9,mae,standard,0.15106414500716706,5,0.009407143225333559,Model146,annualnoflowdays
3,450,9,rmse,standard,0.1975276428005235,5,0.013733430482132115,Model146,annualnoflowdays
3,450,9,rsq,standard,0.2753667173203134,5,0.03913417742588467,Model146,annualnoflowdays
3,650,9,mae,standard,0.15105086545124394,5,0.00952596678172069,Model147,annualnoflowdays
3,650,9,rmse,standard,0.19815673598578912,5,0.013774382832937873,Model147,annualnoflowdays
3,650,9,rsq,standard,0.2698153394007926,5,0.03818710865195773,Model147,annualnoflowdays
3,850,9,mae,standard,0.15097691903571653,5,0.009375511234906085,Model148,annualnoflowdays
3,850,9,rmse,standard,0.19819959395771639,5,0.01353119608040835,Model148,annualnoflowdays
3,850,9,rsq,standard,0.2702577013684378,5,0.03723459509314623,Model148,annualnoflowdays
3,1050,9,mae,standard,0.15075675043675676,5,0.00972464765193727,Model149,annualnoflowdays
3,1050,9,rmse,standard,0.1975862745336927,5,0.01403379628527395,Model149,annualnoflowdays
3,1050,9,rsq,standard,0.27505585582805203,5,0.04048855986823675,Model149,annualnoflowdays
3,1250,9,mae,standard,0.15077380079596947,5,0.009311446088446343,Model150,annualnoflowdays
3,1250,9,rmse,standard,0.1975612505769824,5,0.013711779487566689,Model150,annualnoflowdays
3,1250,9,rsq,standard,0.27529812262145753,5,0.03851259995718808,Model150,annualnoflowdays
3,1450,9,mae,standard,0.15104130537311003,5,0.009361968903170984,Model151,annualnoflowdays
3,1450,9,rmse,standard,0.19787028361291847,5,0.013777375992661337,Model151,annualnoflowdays
3,1450,9,rsq,standard,0.2726921758924616,5,0.03900638002035591,Model151,annualnoflowdays
3,1650,9,mae,standard,0.15107465565012831,5,0.009126005684423899,Model152,annualnoflowdays
3,1650,9,rmse,standard,0.19786498693357266,5,0.013540699075089983,Model152,annualnoflowdays
3,1650,9,rsq,standard,0.27308139605750337,5,0.03758735613481376,Model152,annualnoflowdays
4,250,9,mae,standard,0.15159448118002705,5,0.00921049881509538,Model153,annualnoflowdays
4,250,9,rmse,standard,0.1988589154529332,5,0.013438811759830088,Model153,annualnoflowdays
4,250,9,rsq,standard,0.26556213329701717,5,0.03601853212734076,Model153,annualnoflowdays
4,450,9,mae,standard,0.15153910422188513,5,0.009142582473429728,Model154,annualnoflowdays
4,450,9,rmse,standard,0.19898461440458812,5,0.013548969895993888,Model154,annualnoflowdays
4,450,9,rsq,standard,0.26597138693831474,5,0.03712857098528836,Model154,annualnoflowdays
4,650,9,mae,standard,0.15098084661155073,5,0.009613113078291888,Model155,annualnoflowdays
4,650,9,rmse,standard,0.19792005765923879,5,0.013822876527709986,Model155,annualnoflowdays
4,650,9,rsq,standard,0.27306268155513985,5,0.03987772213970691,Model155,annualnoflowdays
4,850,9,mae,standard,0.15120834105160977,5,0.008956741272014465,Model156,annualnoflowdays
4,850,9,rmse,standard,0.1980040574665035,5,0.013419872558531014,Model156,annualnoflowdays
4,850,9,rsq,standard,0.2730317418314687,5,0.03820710859381041,Model156,annualnoflowdays
4,1050,9,mae,standard,0.15155492078029908,5,0.009159092355953607,Model157,annualnoflowdays
4,1050,9,rmse,standard,0.19811307273108755,5,0.013606377416735904,Model157,annualnoflowdays
4,1050,9,rsq,standard,0.27191775230306625,5,0.038418165270711305,Model157,annualnoflowdays
4,1250,9,mae,standard,0.1511050541846336,5,0.009351423282631721,Model158,annualnoflowdays
4,1250,9,rmse,standard,0.1979772632175194,5,0.013710351442542455,Model158,annualnoflowdays
4,1250,9,rsq,standard,0.2725063144811828,5,0.03865030443645078,Model158,annualnoflowdays
4,1450,9,mae,standard,0.1513392380995779,5,0.00930586948224398,Model159,annualnoflowdays
4,1450,9,rmse,standard,0.19831171264736544,5,0.013629184753404938,Model159,annualnoflowdays
4,1450,9,rsq,standard,0.2695602579233155,5,0.03779665687066151,Model159,annualnoflowdays
4,1650,9,mae,standard,0.15135154110547233,5,0.00910378040397926,Model160,annualnoflowdays
4,1650,9,rmse,standard,0.1982808220546924,5,0.01349603019305406,Model160,annualnoflowdays
4,1650,9,rsq,standard,0.2706941940541974,5,0.03790160598951017,Model160,annualnoflowdays
6,250,9,mae,standard,0.15192244706532593,5,0.00855941265500391,Model161,annualnoflowdays
6,250,9,rmse,standard,0.199171379992465,5,0.0129402808930953,Model161,annualnoflowdays
6,250,9,rsq,standard,0.26451780845820266,5,0.034119739094613404,Model161,annualnoflowdays
6,450,9,mae,standard,0.15182290362574205,5,0.009510135455477218,Model162,annualnoflowdays
6,450,9,rmse,standard,0.19868005822459683,5,0.013736792741959351,Model162,annualnoflowdays
6,450,9,rsq,standard,0.2678937609425563,5,0.03848932044625675,Model162,annualnoflowdays
6,650,9,mae,standard,0.15170783647607303,5,0.008718278248545753,Model163,annualnoflowdays
6,650,9,rmse,standard,0.19904914802783114,5,0.013100752898191933,Model163,annualnoflowdays
6,650,9,rsq,standard,0.26468192843149657,5,0.03474363983521962,Model163,annualnoflowdays
6,850,9,mae,standard,0.1511878655924136,5,0.0093046494476523,Model164,annualnoflowdays
6,850,9,rmse,standard,0.19797998546282672,5,0.013755853700392895,Model164,annualnoflowdays
6,850,9,rsq,standard,0.27394604063098726,5,0.03949456189925948,Model164,annualnoflowdays
6,1050,9,mae,standard,0.15202192075086776,5,0.009128314899073776,Model165,annualnoflowdays
6,1050,9,rmse,standard,0.19875080041112228,5,0.013791671392277402,Model165,annualnoflowdays
6,1050,9,rsq,standard,0.2685299856900582,5,0.03931436225700298,Model165,annualnoflowdays
6,1250,9,mae,standard,0.15171257979267153,5,0.00903892653290831,Model166,annualnoflowdays
6,1250,9,rmse,standard,0.19875382026397628,5,0.013471872301927357,Model166,annualnoflowdays
6,1250,9,rsq,standard,0.2677842081241104,5,0.03760472026583516,Model166,annualnoflowdays
6,1450,9,mae,standard,0.15152629735813017,5,0.00901715296331718,Model167,annualnoflowdays
