predictor,IncMSE,metric,region,iteration
T_max_c_ond,27.47411509428485,zeroflowfirst,South Great Plains,3
T_max_c_jfm,94.2667497211162,zeroflowfirst,South Great Plains,3
T_max_c_amj,95.57611098775368,zeroflowfirst,South Great Plains,3
T_min_c_cy,83.6113798014858,zeroflowfirst,South Great Plains,3
T_min_c_jas,124.79015989362738,zeroflowfirst,South Great Plains,3
T_min_c_ond,89.68460497865097,zeroflowfirst,South Great Plains,3
T_min_c_jfm,72.68750956438086,zeroflowfirst,South Great Plains,3
T_min_c_amj,56.11004165748237,zeroflowfirst,South Great Plains,3
pcumdist10days,24.054297238068358,zeroflowfirst,South Great Plains,3
pcumdist50days,52.831711476103074,zeroflowfirst,South Great Plains,3
pcumdist90days,85.00420287066464,zeroflowfirst,South Great Plains,3
swe_mm_cy,28.020662656656267,zeroflowfirst,South Great Plains,3
swe_mm_jas,0,zeroflowfirst,South Great Plains,3
swe_mm_ond,37.34138574732014,zeroflowfirst,South Great Plains,3
swe_mm_jfm,8.639997419052795,zeroflowfirst,South Great Plains,3
swe_mm_amj,-0.08443511017672209,zeroflowfirst,South Great Plains,3
srad_wm2_cy,264.4667658398586,zeroflowfirst,South Great Plains,3
srad_wm2_jas,188.63459485319612,zeroflowfirst,South Great Plains,3
srad_wm2_ond,30.81749105284565,zeroflowfirst,South Great Plains,3
srad_wm2_jfm,77.0477849204051,zeroflowfirst,South Great Plains,3
srad_wm2_amj,479.41076283229245,zeroflowfirst,South Great Plains,3
pdsi_cy,17.759212189124895,zeroflowfirst,South Great Plains,3
pdsi_jas,31.277573291593992,zeroflowfirst,South Great Plains,3
pdsi_ond,13.242013713404306,zeroflowfirst,South Great Plains,3
pdsi_jfm,22.124481571468795,zeroflowfirst,South Great Plains,3
pdsi_amj,29.563339942999182,zeroflowfirst,South Great Plains,3
p.pet_cy,47.19807880491804,zeroflowfirst,South Great Plains,3
swe.p_cy,56.66588415719296,zeroflowfirst,South Great Plains,3
p.pet_jfm,67.4175013296525,zeroflowfirst,South Great Plains,3
swe.p_jfm,34.72117339374337,zeroflowfirst,South Great Plains,3
p.pet_amj,339.83750383709736,zeroflowfirst,South Great Plains,3
swe.p_amj,-0.517426720324396,zeroflowfirst,South Great Plains,3
p.pet_jas,20.75899460678035,zeroflowfirst,South Great Plains,3
swe.p_jas,0,zeroflowfirst,South Great Plains,3
p.pet_ond,13.039586452662771,zeroflowfirst,South Great Plains,3
swe.p_ond,35.378300955060794,zeroflowfirst,South Great Plains,3
DRAIN_SQKM,232.26975569052198,zeroflowfirst,South Great Plains,3
ELEV_MEAN_M_BASIN,861.9058237043765,zeroflowfirst,South Great Plains,3
SLOPE_PCT,182.16974864050013,zeroflowfirst,South Great Plains,3
AWCAVE,43.92305080614275,zeroflowfirst,South Great Plains,3
PERMAVE,148.16337527489208,zeroflowfirst,South Great Plains,3
TOPWET,169.14363532489267,zeroflowfirst,South Great Plains,3
depth_bedrock_m,174.42849891116037,zeroflowfirst,South Great Plains,3
CLAYAVE,514.589711269058,zeroflowfirst,South Great Plains,3
SILTAVE,202.95662922943322,zeroflowfirst,South Great Plains,3
SANDAVE,94.56491529037162,zeroflowfirst,South Great Plains,3
p_mm_cy,68.28745037024237,zeroflowfirst,South Great Plains,4
p_mm_jas,6.5547947537538835,zeroflowfirst,South Great Plains,4
p_mm_ond,25.8515737443207,zeroflowfirst,South Great Plains,4
p_mm_jfm,86.77727765470374,zeroflowfirst,South Great Plains,4
p_mm_amj,112.14311668018121,zeroflowfirst,South Great Plains,4
pet_mm_cy,96.38005380834507,zeroflowfirst,South Great Plains,4
pet_mm_jas,22.971914489362497,zeroflowfirst,South Great Plains,4
pet_mm_ond,23.15339771372392,zeroflowfirst,South Great Plains,4
pet_mm_jfm,136.5204873187842,zeroflowfirst,South Great Plains,4
pet_mm_amj,313.9856077301104,zeroflowfirst,South Great Plains,4
T_max_c_cy,54.33181568776336,zeroflowfirst,South Great Plains,4
T_max_c_jas,11.9579386073596,zeroflowfirst,South Great Plains,4
T_max_c_ond,35.337966934717976,zeroflowfirst,South Great Plains,4
T_max_c_jfm,118.85850109336528,zeroflowfirst,South Great Plains,4
T_max_c_amj,103.14935227815809,zeroflowfirst,South Great Plains,4
T_min_c_cy,79.49770138830368,zeroflowfirst,South Great Plains,4
T_min_c_jas,121.23526704260708,zeroflowfirst,South Great Plains,4
T_min_c_ond,96.10122915822397,zeroflowfirst,South Great Plains,4
T_min_c_jfm,86.71060341591063,zeroflowfirst,South Great Plains,4
T_min_c_amj,60.47985407641798,zeroflowfirst,South Great Plains,4
pcumdist10days,49.79563716796043,zeroflowfirst,South Great Plains,4
pcumdist50days,84.12256391652734,zeroflowfirst,South Great Plains,4
pcumdist90days,42.140326705836486,zeroflowfirst,South Great Plains,4
swe_mm_cy,26.197614026670614,zeroflowfirst,South Great Plains,4
swe_mm_jas,0,zeroflowfirst,South Great Plains,4
swe_mm_ond,39.63001152110502,zeroflowfirst,South Great Plains,4
swe_mm_jfm,17.99236134072385,zeroflowfirst,South Great Plains,4
swe_mm_amj,-0.9569717460016097,zeroflowfirst,South Great Plains,4
srad_wm2_cy,362.06232352346206,zeroflowfirst,South Great Plains,4
srad_wm2_jas,78.67995960771026,zeroflowfirst,South Great Plains,4
srad_wm2_ond,67.13676147009583,zeroflowfirst,South Great Plains,4
srad_wm2_jfm,119.26929441097265,zeroflowfirst,South Great Plains,4
srad_wm2_amj,448.81381665394565,zeroflowfirst,South Great Plains,4
pdsi_cy,20.416323451811227,zeroflowfirst,South Great Plains,4
pdsi_jas,13.011313618633249,zeroflowfirst,South Great Plains,4
pdsi_ond,14.293089598458334,zeroflowfirst,South Great Plains,4
pdsi_jfm,11.426950720428312,zeroflowfirst,South Great Plains,4
pdsi_amj,34.70056492200422,zeroflowfirst,South Great Plains,4
p.pet_cy,49.13308145343453,zeroflowfirst,South Great Plains,4
swe.p_cy,26.864787582976025,zeroflowfirst,South Great Plains,4
p.pet_jfm,68.52447004017534,zeroflowfirst,South Great Plains,4
swe.p_jfm,26.748352951383847,zeroflowfirst,South Great Plains,4
p.pet_amj,293.44597455839516,zeroflowfirst,South Great Plains,4
swe.p_amj,-1.4362353566461141,zeroflowfirst,South Great Plains,4
p.pet_jas,2.0564105711911576,zeroflowfirst,South Great Plains,4
swe.p_jas,0,zeroflowfirst,South Great Plains,4
p.pet_ond,19.29820444154503,zeroflowfirst,South Great Plains,4
swe.p_ond,36.55764639895843,zeroflowfirst,South Great Plains,4
DRAIN_SQKM,199.72985307078335,zeroflowfirst,South Great Plains,4
ELEV_MEAN_M_BASIN,1064.4724612245566,zeroflowfirst,South Great Plains,4
SLOPE_PCT,263.5575317531589,zeroflowfirst,South Great Plains,4
AWCAVE,113.06689243580715,zeroflowfirst,South Great Plains,4
PERMAVE,226.59161752270518,zeroflowfirst,South Great Plains,4
TOPWET,182.64886654948378,zeroflowfirst,South Great Plains,4
depth_bedrock_m,216.3090957659831,zeroflowfirst,South Great Plains,4
CLAYAVE,412.69005194807215,zeroflowfirst,South Great Plains,4
SILTAVE,441.5448936194063,zeroflowfirst,South Great Plains,4
SANDAVE,135.88093339365847,zeroflowfirst,South Great Plains,4
p_mm_cy,64.92261733939743,zeroflowfirst,South Great Plains,5
p_mm_jas,3.075013026968609,zeroflowfirst,South Great Plains,5
p_mm_ond,18.564283419818707,zeroflowfirst,South Great Plains,5
p_mm_jfm,56.84773596975951,zeroflowfirst,South Great Plains,5
p_mm_amj,152.72313593669753,zeroflowfirst,South Great Plains,5
pet_mm_cy,84.40377634862827,zeroflowfirst,South Great Plains,5
pet_mm_jas,22.36449360712471,zeroflowfirst,South Great Plains,5
pet_mm_ond,23.729983835941574,zeroflowfirst,South Great Plains,5
pet_mm_jfm,110.6489841928989,zeroflowfirst,South Great Plains,5
pet_mm_amj,333.97553526955465,zeroflowfirst,South Great Plains,5
T_max_c_cy,61.94368157801321,zeroflowfirst,South Great Plains,5
T_max_c_jas,29.50078440646209,zeroflowfirst,South Great Plains,5
T_max_c_ond,37.71235571222418,zeroflowfirst,South Great Plains,5
T_max_c_jfm,113.61705017339129,zeroflowfirst,South Great Plains,5
T_max_c_amj,113.01157409950514,zeroflowfirst,South Great Plains,5
T_min_c_cy,83.3804621098641,zeroflowfirst,South Great Plains,5
T_min_c_jas,115.574294938714,zeroflowfirst,South Great Plains,5
T_min_c_ond,84.63155902043118,zeroflowfirst,South Great Plains,5
T_min_c_jfm,57.029381494357416,zeroflowfirst,South Great Plains,5
T_min_c_amj,72.67605989455258,zeroflowfirst,South Great Plains,5
pcumdist10days,59.855018073402434,zeroflowfirst,South Great Plains,5
pcumdist50days,49.81624709192027,zeroflowfirst,South Great Plains,5
pcumdist90days,71.44622676192478,zeroflowfirst,South Great Plains,5
swe_mm_cy,17.859199003858034,zeroflowfirst,South Great Plains,5
swe_mm_jas,0,zeroflowfirst,South Great Plains,5
swe_mm_ond,18.097463957666495,zeroflowfirst,South Great Plains,5
swe_mm_jfm,9.654800051311314,zeroflowfirst,South Great Plains,5
swe_mm_amj,-0.2901350320839509,zeroflowfirst,South Great Plains,5
srad_wm2_cy,406.0418193103284,zeroflowfirst,South Great Plains,5
srad_wm2_jas,72.74267385657323,zeroflowfirst,South Great Plains,5
srad_wm2_ond,46.665542749789715,zeroflowfirst,South Great Plains,5
srad_wm2_jfm,67.93341925173507,zeroflowfirst,South Great Plains,5
srad_wm2_amj,542.1357382065339,zeroflowfirst,South Great Plains,5
pdsi_cy,21.934185401039265,zeroflowfirst,South Great Plains,5
pdsi_jas,35.32439934323183,zeroflowfirst,South Great Plains,5
pdsi_ond,18.090809423604366,zeroflowfirst,South Great Plains,5
pdsi_jfm,1.2402467072909065,zeroflowfirst,South Great Plains,5
pdsi_amj,39.60191308017489,zeroflowfirst,South Great Plains,5
p.pet_cy,71.29813008957429,zeroflowfirst,South Great Plains,5
swe.p_cy,29.277850489831287,zeroflowfirst,South Great Plains,5
p.pet_jfm,76.0240466688379,zeroflowfirst,South Great Plains,5
swe.p_jfm,25.661424587590172,zeroflowfirst,South Great Plains,5
p.pet_amj,389.34740998743564,zeroflowfirst,South Great Plains,5
swe.p_amj,0.3904380324522076,zeroflowfirst,South Great Plains,5
p.pet_jas,12.344933223269905,zeroflowfirst,South Great Plains,5
swe.p_jas,0,zeroflowfirst,South Great Plains,5
p.pet_ond,21.1136547001042,zeroflowfirst,South Great Plains,5
swe.p_ond,30.463510850232936,zeroflowfirst,South Great Plains,5
DRAIN_SQKM,86.44970944877,zeroflowfirst,South Great Plains,5
ELEV_MEAN_M_BASIN,336.04709911354655,zeroflowfirst,South Great Plains,5
SLOPE_PCT,351.84213164716783,zeroflowfirst,South Great Plains,5
AWCAVE,49.236146749976214,zeroflowfirst,South Great Plains,5
PERMAVE,189.96197745872843,zeroflowfirst,South Great Plains,5
TOPWET,173.88711150610044,zeroflowfirst,South Great Plains,5
depth_bedrock_m,85.79528868014374,zeroflowfirst,South Great Plains,5
CLAYAVE,706.9336125484352,zeroflowfirst,South Great Plains,5
SILTAVE,446.49920291431016,zeroflowfirst,South Great Plains,5
SANDAVE,133.94532427462153,zeroflowfirst,South Great Plains,5
p_mm_cy,33.381967365085046,zeroflowfirst,South Great Plains,6
p_mm_jas,5.02794099637531,zeroflowfirst,South Great Plains,6
p_mm_ond,35.87038983263786,zeroflowfirst,South Great Plains,6
p_mm_jfm,51.49417274711559,zeroflowfirst,South Great Plains,6
p_mm_amj,150.44161435119813,zeroflowfirst,South Great Plains,6
pet_mm_cy,91.55029823617018,zeroflowfirst,South Great Plains,6
pet_mm_jas,42.783838672319156,zeroflowfirst,South Great Plains,6
pet_mm_ond,34.43280562337408,zeroflowfirst,South Great Plains,6
pet_mm_jfm,136.96559364731718,zeroflowfirst,South Great Plains,6
pet_mm_amj,319.59255066932013,zeroflowfirst,South Great Plains,6
T_max_c_cy,36.35454528457507,zeroflowfirst,South Great Plains,6
T_max_c_jas,44.97344310035332,zeroflowfirst,South Great Plains,6
T_max_c_ond,15.618503771690445,zeroflowfirst,South Great Plains,6
T_max_c_jfm,87.83853304049741,zeroflowfirst,South Great Plains,6
T_max_c_amj,132.4937187294734,zeroflowfirst,South Great Plains,6
T_min_c_cy,81.77648820553782,zeroflowfirst,South Great Plains,6
T_min_c_jas,144.26251949388782,zeroflowfirst,South Great Plains,6
T_min_c_ond,122.09130727775096,zeroflowfirst,South Great Plains,6
T_min_c_jfm,89.698150834778,zeroflowfirst,South Great Plains,6
T_min_c_amj,67.50559006485977,zeroflowfirst,South Great Plains,6
pcumdist10days,68.64237823511102,zeroflowfirst,South Great Plains,6
pcumdist50days,46.14299012791275,zeroflowfirst,South Great Plains,6
pcumdist90days,37.837837359360925,zeroflowfirst,South Great Plains,6
swe_mm_cy,21.6189334726879,zeroflowfirst,South Great Plains,6
swe_mm_jas,0,zeroflowfirst,South Great Plains,6
swe_mm_ond,32.93866525868829,zeroflowfirst,South Great Plains,6
swe_mm_jfm,18.84409797226224,zeroflowfirst,South Great Plains,6
swe_mm_amj,-0.15300570539378308,zeroflowfirst,South Great Plains,6
srad_wm2_cy,420.0904088285352,zeroflowfirst,South Great Plains,6
srad_wm2_jas,107.17767917743211,zeroflowfirst,South Great Plains,6
srad_wm2_ond,67.04051299778064,zeroflowfirst,South Great Plains,6
srad_wm2_jfm,97.75288159311808,zeroflowfirst,South Great Plains,6
srad_wm2_amj,834.2245742903731,zeroflowfirst,South Great Plains,6
pdsi_cy,14.156135885151043,zeroflowfirst,South Great Plains,6
pdsi_jas,26.663060750338666,zeroflowfirst,South Great Plains,6
pdsi_ond,12.994385379677455,zeroflowfirst,South Great Plains,6
pdsi_jfm,3.7017535084183195,zeroflowfirst,South Great Plains,6
pdsi_amj,26.57148216151731,zeroflowfirst,South Great Plains,6
p.pet_cy,80.08295047026344,zeroflowfirst,South Great Plains,6
swe.p_cy,26.493455335839155,zeroflowfirst,South Great Plains,6
p.pet_jfm,66.45080605579186,zeroflowfirst,South Great Plains,6
swe.p_jfm,17.535714328996402,zeroflowfirst,South Great Plains,6
p.pet_amj,472.52285305215446,zeroflowfirst,South Great Plains,6
swe.p_amj,-1.885068778039464,zeroflowfirst,South Great Plains,6
p.pet_jas,3.4841203003066825,zeroflowfirst,South Great Plains,6
swe.p_jas,0,zeroflowfirst,South Great Plains,6
p.pet_ond,30.656958690136722,zeroflowfirst,South Great Plains,6
swe.p_ond,40.660801779534985,zeroflowfirst,South Great Plains,6
DRAIN_SQKM,123.23207601784827,zeroflowfirst,South Great Plains,6
ELEV_MEAN_M_BASIN,300.5110643221102,zeroflowfirst,South Great Plains,6
SLOPE_PCT,116.70883947952417,zeroflowfirst,South Great Plains,6
AWCAVE,121.66389058044679,zeroflowfirst,South Great Plains,6
PERMAVE,100.4746893883276,zeroflowfirst,South Great Plains,6
TOPWET,120.47352963756241,zeroflowfirst,South Great Plains,6
depth_bedrock_m,82.44010263054972,zeroflowfirst,South Great Plains,6
CLAYAVE,51.89583245195635,zeroflowfirst,South Great Plains,6
SILTAVE,168.78598417784656,zeroflowfirst,South Great Plains,6
SANDAVE,121.26645590701881,zeroflowfirst,South Great Plains,6
p_mm_cy,46.01033153298634,zeroflowfirst,South Great Plains,7
p_mm_jas,3.7177023698434617,zeroflowfirst,South Great Plains,7
p_mm_ond,17.198840338553666,zeroflowfirst,South Great Plains,7
p_mm_jfm,28.913605693467233,zeroflowfirst,South Great Plains,7
p_mm_amj,126.0511209170746,zeroflowfirst,South Great Plains,7
pet_mm_cy,113.9855547852549,zeroflowfirst,South Great Plains,7
pet_mm_jas,27.599171179224772,zeroflowfirst,South Great Plains,7
pet_mm_ond,9.247762075894432,zeroflowfirst,South Great Plains,7
pet_mm_jfm,136.3755230926612,zeroflowfirst,South Great Plains,7
pet_mm_amj,415.26019441049056,zeroflowfirst,South Great Plains,7
T_max_c_cy,70.47375158903155,zeroflowfirst,South Great Plains,7
T_max_c_jas,44.05512746645769,zeroflowfirst,South Great Plains,7
T_max_c_ond,47.29146712717312,zeroflowfirst,South Great Plains,7
T_max_c_jfm,104.12792582009136,zeroflowfirst,South Great Plains,7
T_max_c_amj,226.29859290700605,zeroflowfirst,South Great Plains,7
T_min_c_cy,104.84657424407831,zeroflowfirst,South Great Plains,7
T_min_c_jas,128.75842222736375,zeroflowfirst,South Great Plains,7
T_min_c_ond,106.76718197857994,zeroflowfirst,South Great Plains,7
T_min_c_jfm,54.512017184260586,zeroflowfirst,South Great Plains,7
T_min_c_amj,66.08482677199308,zeroflowfirst,South Great Plains,7
pcumdist10days,35.96353670348046,zeroflowfirst,South Great Plains,7
pcumdist50days,55.2104986365899,zeroflowfirst,South Great Plains,7
pcumdist90days,40.40769716640712,zeroflowfirst,South Great Plains,7
swe_mm_cy,22.14602379351069,zeroflowfirst,South Great Plains,7
swe_mm_jas,0,zeroflowfirst,South Great Plains,7
swe_mm_ond,20.762000559859462,zeroflowfirst,South Great Plains,7
swe_mm_jfm,19.022763071177252,zeroflowfirst,South Great Plains,7
swe_mm_amj,-0.14923913521802837,zeroflowfirst,South Great Plains,7
srad_wm2_cy,548.9061828962397,zeroflowfirst,South Great Plains,7
srad_wm2_jas,101.98378930316301,zeroflowfirst,South Great Plains,7
srad_wm2_ond,65.99083001912345,zeroflowfirst,South Great Plains,7
srad_wm2_jfm,83.55674041035986,zeroflowfirst,South Great Plains,7
srad_wm2_amj,324.68265340876127,zeroflowfirst,South Great Plains,7
pdsi_cy,19.48891837185243,zeroflowfirst,South Great Plains,7
pdsi_jas,39.46514834679008,zeroflowfirst,South Great Plains,7
pdsi_ond,26.983829424221792,zeroflowfirst,South Great Plains,7
pdsi_jfm,3.9305672084622283,zeroflowfirst,South Great Plains,7
pdsi_amj,24.536165057527946,zeroflowfirst,South Great Plains,7
p.pet_cy,69.88182498553606,zeroflowfirst,South Great Plains,7
swe.p_cy,30.001911453275248,zeroflowfirst,South Great Plains,7
p.pet_jfm,43.90914062323376,zeroflowfirst,South Great Plains,7
swe.p_jfm,19.803540653724326,zeroflowfirst,South Great Plains,7
p.pet_amj,350.81505140356535,zeroflowfirst,South Great Plains,7
swe.p_amj,0.14317917035101901,zeroflowfirst,South Great Plains,7
p.pet_jas,-7.423061438834717,zeroflowfirst,South Great Plains,7
swe.p_jas,0,zeroflowfirst,South Great Plains,7
p.pet_ond,26.4732372154086,zeroflowfirst,South Great Plains,7
swe.p_ond,11.223766462362398,zeroflowfirst,South Great Plains,7
DRAIN_SQKM,166.65431500432416,zeroflowfirst,South Great Plains,7
ELEV_MEAN_M_BASIN,304.6385869860387,zeroflowfirst,South Great Plains,7
SLOPE_PCT,443.44943524475616,zeroflowfirst,South Great Plains,7
AWCAVE,76.8520865789668,zeroflowfirst,South Great Plains,7
PERMAVE,157.186286814441,zeroflowfirst,South Great Plains,7
TOPWET,165.11490504337095,zeroflowfirst,South Great Plains,7
depth_bedrock_m,136.75000228015517,zeroflowfirst,South Great Plains,7
CLAYAVE,520.6516832363233,zeroflowfirst,South Great Plains,7
SILTAVE,284.94602520339316,zeroflowfirst,South Great Plains,7
SANDAVE,111.73311362338477,zeroflowfirst,South Great Plains,7
p_mm_cy,35.72027432176474,zeroflowfirst,South Great Plains,8
p_mm_jas,-0.04907428677581231,zeroflowfirst,South Great Plains,8
p_mm_ond,30.307379584792738,zeroflowfirst,South Great Plains,8
p_mm_jfm,40.40282495708808,zeroflowfirst,South Great Plains,8
p_mm_amj,107.201909438488,zeroflowfirst,South Great Plains,8
pet_mm_cy,78.05988302198944,zeroflowfirst,South Great Plains,8
pet_mm_jas,14.689320459719768,zeroflowfirst,South Great Plains,8
pet_mm_ond,32.760828362892184,zeroflowfirst,South Great Plains,8
pet_mm_jfm,84.53066604975226,zeroflowfirst,South Great Plains,8
pet_mm_amj,145.02075290795614,zeroflowfirst,South Great Plains,8
T_max_c_cy,45.900535983127256,zeroflowfirst,South Great Plains,8
T_max_c_jas,13.414282478549659,zeroflowfirst,South Great Plains,8
T_max_c_ond,40.16741940125867,zeroflowfirst,South Great Plains,8
T_max_c_jfm,88.28641510502383,zeroflowfirst,South Great Plains,8
T_max_c_amj,84.17214974001841,zeroflowfirst,South Great Plains,8
T_min_c_cy,79.55256542312796,zeroflowfirst,South Great Plains,8
T_min_c_jas,176.802823518393,zeroflowfirst,South Great Plains,8
T_min_c_ond,116.11418235049875,zeroflowfirst,South Great Plains,8
T_min_c_jfm,56.84017660355177,zeroflowfirst,South Great Plains,8
T_min_c_amj,81.33576189610724,zeroflowfirst,South Great Plains,8
pcumdist10days,34.937724474628226,zeroflowfirst,South Great Plains,8
pcumdist50days,49.01097752974406,zeroflowfirst,South Great Plains,8
pcumdist90days,28.640243268116446,zeroflowfirst,South Great Plains,8
swe_mm_cy,23.808460400387496,zeroflowfirst,South Great Plains,8
swe_mm_jas,0,zeroflowfirst,South Great Plains,8
